t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05,C06
18,2025-01-19,0.36084756807642093,0.39061294620358455,0.24437225915536892,,0.06667832588709194,,4.711925149788077,4.107177331594923,4.689534263676662,,
19,2025-01-20,0.2546351705312864,0.3748001931107944,0.03671884809928852,0.2208263550318072,0.04702277543019218,,5.077034320998867,,,3.4026109701939617,4.544457628473116
20,2025-01-21,0.3448711180399984,0.5055311338400491,0.09102188532528593,,0.007531373430159187,,,5.0659294228431655,4.956909267495907,3.1632042466665022,4.326281650180329
21,2025-01-22,0.15949546915033302,0.5236357225490392,0.0,0.284375638402647,0.02967362690812429,3.7644033552329477,,5.515285167788409,5.492008557696047,3.8244343895687587,5.2505899369360165
22,2025-01-23,0.30570949205706643,,0.0,0.3556439449204712,0.03995940286169537,2.7707544438086007,,5.8516637557048785,6.08114887156828,3.1009277608609858,6.378681283184472
23,2025-01-24,0.2597283333188404,0.43504042986680846,0.03660349919056944,0.3380880267437814,0.0,,,6.1726508298818485,5.7477167267107845,,5.428745514043344
24,2025-01-25,0.37392910462752604,0.43234586980526446,0.03592210305870081,0.5062387512709204,0.1512624647997761,3.077386666070408,5.2957981636946645,5.3892562376476665,4.930662190193418,,5.207013063148391
25,2025-01-26,0.33562283127056236,0.27631190324500804,0.0,0.558173702826652,,3.540763991109385,4.983270952224917,4.652710432733922,4.886810832810152,,5.476010179706198
26,2025-01-27,0.12555107267918594,0.24543333245712692,0.0,0.5318510710710987,0.0,,4.251954419022309,4.476742560751276,5.86254278373583,,
27,2025-01-28,0.0,0.13159353427510878,0.1346895537502594,0.46763824692014183,0.0,3.9781064325545215,4.79346589116851,5.218158442505576,,,5.951054930425406
28,2025-01-29,0.0,0.18874689153231367,,0.3542373289868959,,4.097779752895772,,4.070974895092923,4.96325522691806,5.2938680482459874,4.827183137985719
29,2025-01-30,0.047170143305307596,0.3338077615995332,,0.23241097607563094,0.0,,3.7265477553817847,3.854719129987182,5.546584743676631,4.738671601850651,4.987320580507546
30,2025-01-31,0.20101608015103387,,,0.013527956296254195,0.0,4.778461866934726,3.540316506158664,,5.5843049774603415,4.995345127970155,
31,2025-02-01,0.125738515760404,0.24930227047885925,,0.03993782649963663,0.014305345447427984,4.8576438543367,,3.3389802135212294,,,5.541193657575505
32,2025-02-02,0.19471715296220918,0.41839988391432337,0.26934995412439744,0.0,0.0,4.4024791635606775,4.374240465095015,3.8471328189576095,5.194451807099954,4.610214611085679,6.253389901588039
33,2025-02-03,0.24850729122295712,0.3654267748627918,0.23777751084443574,0.0,0.0,5.692241323697859,4.754232854092846,4.442924991755363,4.708433036537182,,5.87338028021979
34,2025-02-04,0.2063674743853008,0.18329892118573987,0.25528803752266566,,0.0,5.572113552889405,3.9968912076074194,5.071774381635077,9.786044406823066,3.572522658507493,6.681454362024215
35,2025-02-05,0.19070309407681477,0.1949926382516416,0.37851655913095783,0.0,0.13531110207475122,5.558762233285532,2.9112146303155733,5.8601334869055215,5.087484016067023,4.096963181531304,5.68764580373401
36,2025-02-06,0.07886276014621152,0.13569287372783845,0.2982683302856992,0.0,0.15129400486741407,4.859421114093216,,5.925326582981645,5.029329380520477,3.782433655102491,4.697585745708816
37,2025-02-07,0.04370436106507966,0.0,0.09306408558982984,0.0,0.08781711655339512,3.5738153452602823,,,3.9393987035549456,3.9829722271193124,
38,2025-02-08,0.2862057297500523,0.10334022155783354,0.28636404653564984,0.0,0.0,3.550371483911125,,5.754478734199778,4.514227884954696,4.805557693885055,5.079705687360738
39,2025-02-09,0.15103245197224635,0.0,0.4423679460080997,0.0,0.1367689796433523,4.454103908104618,4.983349633256012,,6.350606743038189,,5.9267188879523065
40,2025-02-10,,0.09794673110217986,0.39858383342467113,0.0,0.11770555845741504,5.596753689137852,6.545658935173565,5.789059125984502,6.055557319404633,6.056449517161919,6.817526270553095
41,2025-02-11,0.015067932331864545,0.03886731257303769,0.48618997540840336,0.0,0.09228785665162302,6.312744987099659,5.907786491166057,5.017152568021043,,,
42,2025-02-12,0.014304467788191473,0.0,0.39011168454806344,0.0,0.0,,,4.627640627208915,5.5148467784588595,,
43,2025-02-13,0.060503883667930046,0.0,0.5230577254611355,0.0,0.1624567773926649,6.577712975785066,6.6332538530542635,4.404535167217965,5.177612515136495,,4.918436867526037
44,2025-02-14,0.07097167952906279,0.0,0.46026535161377063,0.0,,6.415740639500279,7.739744498097009,5.35044497402824,6.014792512348535,5.720960717374756,
45,2025-02-15,0.3886371917874782,0.030001923779518616,,0.0,0.3302078532744588,6.475011192222887,7.0268707119348806,5.28086602314241,5.615122294844306,,4.023597447272887
46,2025-02-16,,,0.4507069162252035,0.0,0.3176906557682615,6.467921279247123,7.114000846045765,4.987102116217018,4.985721511870473,4.545090794954199,4.966755115947591
47,2025-02-17,0.4288459470873558,0.0,0.39495425849092586,0.0,0.26242213177767604,6.294583994315694,5.8788751260812155,5.703382400544364,4.917261747484057,4.68896570451308,5.277165604498919
48,2025-02-18,0.27823881186420146,0.0,0.47670193275191397,0.0,0.07904626574992421,6.560573401341719,6.000289126888426,5.658174994068456,5.165464675189592,,5.36080009208813
49,2025-02-19,,0.02145277538724203,0.5594602281661794,0.0,0.05154999048231041,6.160765651196375,5.886407851776059,,4.981345780670762,3.6462535584701454,5.398241280445228
50,2025-02-20,0.409809335022652,0.0,0.47694194712479365,0.0,0.18493316913045155,5.127382931656373,6.0892963811154805,4.688707706249289,,,
51,2025-02-21,0.264741427903913,,0.26970877524436615,0.0,0.07985037575639983,5.503528201503409,,4.927702585873429,,3.7263035465445578,4.53129532764674
52,2025-02-22,,0.01186339348186079,0.16371201816078046,0.0,0.004290459490807488,5.744398550179878,4.168541923830308,5.447222409619117,4.500162790256591,3.3664471717877986,4.425130536864543
53,2025-02-23,0.16964964959531237,0.0,0.30896411606088375,0.084540687623933,0.0,5.389207323789732,4.624560083064921,5.292589778001905,,3.4400173978522868,4.606096210690136
54,2025-02-24,0.25660513159243903,0.0,0.3484471356342709,0.0,0.023932525106779175,5.116470163835069,5.230940007460538,5.304820728721188,4.458261329890298,4.573918567498337,4.726619802538735
55,2025-02-25,0.12547999092340884,0.0,,,0.0,5.09233469312817,5.170809138300207,4.444562762127573,4.3018435691861505,4.968038340150265,4.226598129185866
56,2025-02-26,0.08386529880898352,0.06118521669213737,0.22093357147193157,0.04118335004221114,0.06491700337464362,5.789821267544662,4.998611853707014,3.7524569348761627,4.20494815204429,5.499801106648813,4.555476940749562
57,2025-02-27,,0.006097347164036676,0.24785635805685147,0.1140608363101008,0.06579133600027742,5.350262897695074,4.0292963064335865,4.038611676367377,3.7535823811947298,3.9730975526484094,
58,2025-02-28,0.0,0.0,0.29336659749579386,,0.22042045711008473,,3.597183292051025,3.5973477297807914,2.9990817821941747,3.404048260653079,3.8404915698873783
59,2025-03-01,0.05056256979742714,0.0,0.37946676281558356,0.2601050993777611,0.24434155924407397,,3.1471715851282553,3.880318184541565,3.085741784994172,3.1909256657789613,3.6312972487223654
60,2025-03-02,0.05278961626660926,0.0,0.24745078825098837,0.20190539543815333,0.26228896752453,,2.692448357206761,3.697516259020243,,2.8996797589719145,3.310484709562506
61,2025-03-03,0.10657941592852062,0.0856321173359508,0.24508148436792093,,0.2683276743772434,4.139680467824634,3.517971403378779,3.5837887254782554,,3.123336655626648,3.1618578007973204
62,2025-03-04,0.07520276715357618,0.052616957353280605,0.18603723968156582,0.146418019169499,0.3453476205487037,4.4160548422714445,3.7116094855400736,4.210507268603004,,3.223739390595881,2.7637755930458616
63,2025-03-05,0.31511654208713297,0.04379773412385972,0.30002408244059975,,0.3437111610225439,4.466744281877845,,4.911027600871689,,2.734300140435471,3.304272761401158
64,2025-03-06,0.29848096830267845,0.17533075061702613,0.23279141192812178,0.1820473688201451,0.31014773726153616,4.664785244664095,4.100949491212407,4.346629803116042,,2.4394754098532716,3.568746288132209
65,2025-03-07,0.23591435328122656,0.18390933098313272,0.3650583574298669,0.0,0.24464207175265715,4.154424410154538,3.557829962244705,3.954101494344904,3.5184706000025807,2.090730364964636,3.628632102904587
66,2025-03-08,0.2579766176368961,0.2537464228908761,0.5020381748505245,0.0,0.31461056295252254,4.61650343529998,3.8714986158796343,4.195893048563374,2.744194089602126,1.9558313509617036,3.7604466076065255
67,2025-03-09,0.3326698494794048,0.28314641489495823,0.4850865588057521,0.0,0.17358351949107487,4.7307538252817025,3.3684735765711777,,,2.5879413361228605,4.146564983806677
68,2025-03-10,0.3344132638245073,0.30000071899942415,0.5030282993145481,0.0,0.25945904605903003,5.397445437131955,3.149739392331196,4.021905451371012,1.3892125515912208,3.2130250607530195,
69,2025-03-11,0.18531740113273348,0.2580208386427913,0.666823753313306,0.0,0.303587377646071,4.870340500896039,2.6736342480756075,4.2511834398334605,,3.073384842255069,
70,2025-03-12,0.259789825712477,0.29759081399534826,0.717286480806386,0.0,0.25836654616277976,4.517697356195711,1.7956774803068316,4.045024979703344,0.9677599862016945,3.362187958582693,3.0897625165905223
71,2025-03-13,0.1698453435618874,,0.662376824819533,0.0570883350193236,0.2210443386838818,,,3.878972535024428,0.7686225584609032,2.638996632968258,3.3428563204252635
72,2025-03-14,0.25008980387949664,,0.730669714257266,0.0,0.24482457189511692,3.763240428738383,,3.02893285644052,1.1520803892248923,2.086878667992931,3.7770784770665844
73,2025-03-15,0.17686909158927372,,0.5659970791743114,0.0,0.35333505409855825,3.37103237962803,,3.356077318421316,,,3.2190651978264366
74,2025-03-16,0.18527191504434887,,,0.0,0.17523897926691598,3.986298934498706,,3.534619351227398,1.5565358056275211,2.7344552549837675,
75,2025-03-17,0.05183538413113023,,0.5738165365566695,0.0,0.0609795596748033,3.4914375104673177,2.1146954294633353,,,3.1196266709071874,3.7019163154136283
76,2025-03-18,0.1891414297386388,,0.476100143408934,0.1227595251128182,0.08928753849163702,4.077218098569414,2.50605774617194,,,3.170277549538651,4.296171562727099
77,2025-03-19,0.11266698636892791,,0.4279121596313608,0.0,0.1071607973759638,4.158796928320045,3.0659071031155722,,,3.304461775582752,4.824179397899648
78,2025-03-20,0.31509560042741913,,0.4619704660740004,0.0,0.0,3.377516199404322,3.0446441496449546,,3.066467378899064,3.4040555826011194,4.147915167769497
79,2025-03-21,0.3739020945405321,,,0.0,0.03791679657735296,4.092924030358559,2.965379094852324,,,3.194731618770557,
80,2025-03-22,0.43159732100539105,0.5808538258587059,0.17842216650307133,0.0,0.0,3.9090975124836094,2.4684886865763414,4.35553393916925,3.0174455648457306,2.580719987746792,4.421996603365797
81,2025-03-23,0.4433718777579592,0.4122285023615295,0.15723122564244793,0.0,0.0,4.825641018714181,2.852500526168892,4.508469324122893,3.6820471966661126,3.343620961859159,
82,2025-03-24,0.2825774326306303,0.3326865926856159,0.2998500208949062,0.0,0.08744382516850091,4.529103090987441,,5.025275299955387,4.059327689562276,3.534106245975517,
83,2025-03-25,0.2756434520404219,0.28063376301707865,0.35057602115445585,0.0,,5.22438143500962,2.7374295021422013,4.765300067313126,3.8000212621453757,3.6422763676822143,4.999562338633192
84,2025-03-26,0.2725666410601962,0.0,0.41620087139105094,0.0,0.12925458814230098,4.849423910699113,,4.359887003858513,3.8326705561950227,3.3488730842762697,6.009663667590138
85,2025-03-27,,0.13319811083364935,,0.0,0.13507800494952293,5.15690326891983,2.762086373154228,,4.335595599153795,,5.539373718908501
86,2025-03-28,0.33385501321435535,0.20903028500186838,0.3517103889566146,0.0,0.22147813647323492,,2.792889277663418,4.820228132392813,2.9688702845620276,3.339747619897621,5.6836924184186675
87,2025-03-29,0.25271921109992346,0.3628102945610263,0.37345816770664414,,0.10791676316589385,4.267433818549487,2.7099646115705993,,3.2248432585662177,3.1771948581879514,5.8755834233272655
88,2025-03-30,0.21591135658735475,,,0.0,0.18866640913734684,,3.0015936601222846,5.049343190782044,4.027275706077172,2.8300133679861768,
89,2025-03-31,0.31107834321573535,,0.07845090398004217,0.0,0.0,4.845590840609992,3.266993339390391,5.9008147254536265,,3.8798274067612653,
90,2025-04-01,0.46296166683139056,0.3307130286943072,0.2394658789428137,0.0,0.14673565793168353,4.62307460058889,2.986377435567996,6.382390345028165,5.68267999605429,3.7385426500943364,
91,2025-04-02,0.3494053629217541,0.4191086200453867,,0.2234897961402778,0.21427884082242105,6.162698168201661,4.034552255860762,5.886123258215229,,4.256403736922963,
92,2025-04-03,0.38339954086849826,0.4639315615250002,0.049228506192108626,0.4005346225186516,0.24030718661959571,,4.7275489637294505,4.664945084645332,5.358423195557488,,5.766798662703773
93,2025-04-04,0.39146234256265167,0.5596458946297742,0.0535129844063172,0.4112050899987739,0.36242079621717,6.631587684674121,5.346413038335273,3.4578430105321996,5.123845890633555,,
94,2025-04-05,0.3843114809996397,0.2611935742007373,0.0017858460189664194,,0.31349757738485046,,5.065641963717269,3.990436425933912,5.0899703516384545,,4.820373700288876
95,2025-04-06,0.29976941612017505,,0.24779650510913323,0.4013741868055908,0.44753015576288224,,,4.347798185292567,,,
96,2025-04-07,0.2912710915465931,0.1098450309485253,,0.2532575542792919,0.270495396117093,,,,,,4.901163662498219
97,2025-04-08,0.4704744366954129,0.16706082613997236,,,0.27988993651692445,,4.5534639544973325,4.7180277368342995,,,5.347838920930431
98,2025-04-09,0.5460976628473515,0.41342587204085857,,,,,3.715062374615898,5.668748787850506,,,
99,2025-04-10,0.7206693680857055,,,0.381236327891086,0.34914589793159834,6.5524106632081995,3.7776160777492023,5.864322471469732,,,
100,2025-04-11,,0.26572692114351093,,,0.47238010173208805,6.688224920610112,4.418467788715233,6.02953788743837,,,
101,2025-04-12,0.8365235506039775,0.3071849037002547,0.36378999151312547,,0.1411759844480624,7.317688314562902,,5.356306272862182,,,
102,2025-04-13,0.6119104063441201,0.44167570587739413,,,0.08843595679945192,6.902527920194979,3.9468798152038054,4.902827239863396,,3.6018213498999847,5.0717246283199175
103,2025-04-14,0.3803787653951898,0.19173073673597527,,,0.19272009270464768,,4.0388061808820535,3.2957268912663977,4.386687390102191,,
104,2025-04-15,0.4237343502821499,0.24878757198206547,0.45227925433436844,,0.0434269515215763,,4.663742788205544,4.127212781911381,3.840308571734247,4.3653036052223975,
105,2025-04-16,0.6174565451344809,,0.3040143146380726,,0.18076611875072363,,3.7141106415135186,5.5631631274824205,,,4.210333657557046
106,2025-04-17,0.5231776382209345,,0.5142757069100738,,0.0,,3.8392137356658176,5.011740452582596,6.086109894256671,4.954481542042612,
107,2025-04-18,,0.30178588530321054,0.5847763938191026,,0.19150048487308713,,,6.053257683526867,6.697761294168518,5.5872456451396335,
108,2025-04-19,0.5075602951296985,,0.5511113058501287,,0.38373722865399,,5.479323971371485,6.602166672019694,6.6589137958928175,5.633295561769368,
109,2025-04-20,0.4445815733370935,0.42673285263534977,0.4097607819532471,0.009385760657073139,0.32233944868175457,,,4.9188809614374485,5.812291169640237,5.012911852163527,
110,2025-04-21,0.4519432390435649,,0.29460229474423794,,0.5104583142196529,,,4.38986176197969,5.427140892642569,,5.024293185296315
111,2025-04-22,0.6227391249363958,0.5732504074049127,0.6172801783950752,0.0,0.3659709157719083,,6.106056663505706,4.697669166175084,5.741323577351947,5.777296609859563,6.851852165821776
112,2025-04-23,,0.39008764865258894,0.5567548913410656,,0.2448886483052512,,6.653649025578301,5.90128797751511,,4.964224462582529,4.885782068306021
113,2025-04-24,0.7048189062776031,0.3546233056617132,0.466690878599772,0.08266852256603076,0.164354424294646,8.263418505529343,,6.179801100931448,5.3178809172217765,5.227142997576157,
114,2025-04-25,0.6015773003091894,0.39419205368404253,,0.0,,7.932222561158658,,5.457706557296983,5.614289267445006,5.542639285313198,3.4422342411987854
115,2025-04-26,0.5401167579634835,,0.46662238238513787,0.0,0.48996197667520397,,5.658637638747999,5.423725395836863,4.592881359818286,4.695908161494849,
116,2025-04-27,0.47424976243619393,0.5899395510756829,0.30472461724989336,0.0,0.46835784685343207,6.733428134432865,5.296007574917435,6.051219865499464,4.171855675728695,4.75050026452907,2.8827635209060927
117,2025-04-28,0.5056669327155567,0.505365848118329,0.42867039659520906,0.0,0.23484630188561176,6.470093714943915,5.2213187334812305,6.27892306214733,4.5243328573694335,5.231367274567828,2.4958643649381607
118,2025-04-29,0.6443008109696964,0.66909195043937,0.5067700812623919,0.0,0.054742186661421416,5.925067750079623,4.6822875455146225,6.389405047314363,,4.609131529625108,2.628927738213261
119,2025-04-30,0.46095820618846306,0.6794350514007114,0.5112715267406077,0.0,0.14297555658861713,5.979829815067461,,6.330168048662607,4.640707461488194,3.3192011987413115,3.429599927409093
120,2025-05-01,0.5061812387673134,0.729443966212435,0.4491205403769152,0.0,0.44426846988927293,5.00326200918855,3.103605401277672,6.192249178386209,4.734193566124658,3.2406980364148312,2.77464682341248
121,2025-05-02,0.5818638926731782,0.7889039717762772,0.5012190030391441,0.0,0.5433593488993808,4.7350144261669325,3.3079563998503527,6.019113844165358,4.718920341637874,2.843530385969953,3.4766057239579315
122,2025-05-03,0.5197235361482446,0.832124919571023,0.5437114555563054,,0.5689102050296143,4.615985185770915,3.309466183120498,5.847123791443414,3.2420796288788374,,2.729786932603453
123,2025-05-04,0.5626451710274587,0.7554997180383951,0.48001156190703176,0.04571584603465437,0.5107615328784849,4.333279720352888,2.8233824548193303,4.905673660749437,4.609235518015096,3.4713999814455323,3.061304353994341
124,2025-05-05,0.6127914155047227,0.6255638325261493,0.3977931504598633,0.07934246769465592,0.4941763372453693,4.784007105675025,2.6230587241428567,4.772047783770114,4.461402391175595,3.221745831879099,3.4564752656268376
125,2025-05-06,0.6094222139226628,,0.3487112777734403,0.11039671338592393,0.3469276878624712,3.9765149948935568,3.2925331472906887,5.251427714704899,4.700713850342254,2.9136271074427613,
126,2025-05-07,0.5643362805833799,0.5349826880459047,0.356634892821003,0.1647692604182981,0.3362379782638454,4.373291926261941,3.4261262007937456,4.75085939690328,5.28060438102473,2.759898334054188,
127,2025-05-08,0.579848983594705,0.6593128001173658,0.31388512474945185,0.19317799550225895,,3.4547428907917537,3.6351049757169647,3.4794234835415887,4.7179381437284365,2.824018147431321,
128,2025-05-09,0.24279981884117896,0.7424475500459302,,0.04008789215542802,0.37391967988895186,3.82562365320245,3.1534076380631566,3.4777950779845597,4.594156357119194,,3.251859458248657
129,2025-05-10,0.40447922481217385,,0.564625620692673,0.0,0.4889317887464419,4.793963717185651,,3.584578784291317,5.2254188063042815,3.2360356917050863,
130,2025-05-11,0.314909825965019,0.6374819721029501,0.670923596033921,0.0,,,3.180235341093554,3.6469773264112915,,3.3144630952907437,4.5076217883821545
131,2025-05-12,0.27516637334969607,0.518369809234215,0.7617928714183053,0.0,0.5086248526778594,5.6569440778977516,3.3348140647686946,4.462769464186476,5.275065058071908,3.284033017425744,3.540565330422509
132,2025-05-13,0.4364917782985752,0.6201247085188539,0.609759184501258,0.0,0.4948936604801516,,,4.628704126036113,5.13425668225473,3.806782091060974,
133,2025-05-14,0.40267665101888317,,0.638418810756371,0.0,0.42677077957890625,,3.1934414925214676,5.022538041968832,5.24911703599029,4.016940171827781,3.7310220533349554
134,2025-05-15,0.3949746757675152,0.6895242548726068,0.5584360938482145,0.0,,5.570050974260481,3.3268210648210554,4.841132357677975,4.327072313509569,3.9159333271629153,3.1687504442977743
135,2025-05-16,0.4397150425028346,0.672897282221748,0.6167643228225294,0.02279711753215581,0.39705813165311643,5.921262035605491,2.94073298343988,4.743073627383291,3.2483938545220035,3.562713710213425,
136,2025-05-17,0.4537440369209799,0.6563780600105614,0.5476890610335224,0.11897913331362057,0.38312894974770956,5.395434995188259,3.0313027629806535,5.133436317333386,2.8342864704779642,3.639031477094533,2.3906924988837743
137,2025-05-18,0.33495770099680156,0.6980005918584612,0.5862077250427522,0.06140377929801266,0.4344627774144181,5.200981830056009,3.1480267324912474,4.446921769618473,2.7666218783309544,4.189050416495193,2.933811884915791
138,2025-05-19,0.33268489543673335,0.7418187851094943,0.6422657359260232,0.07901201766846863,,5.440959890559105,3.3026935645304394,4.206434385394185,3.0222601785017673,5.263385985222347,
139,2025-05-20,,0.6012575352915946,0.6994475627556163,0.1860829723817058,0.2775541689111579,5.948868788784247,2.8814776075758193,4.770128914555963,3.2197932519152834,4.393403062616998,2.98743288476104
140,2025-05-21,,0.6671846102338344,0.6607615807579209,0.2993212709892747,0.23363482772110528,5.511787086266407,2.9687307676435077,4.456052328117083,3.8646200294876154,3.655534258337422,1.9770398478793845
141,2025-05-22,,0.705015991875338,,0.23499058289987382,0.3631092132492575,5.339439612814051,2.5247607355133797,4.43558684701683,4.796047657883601,3.6536189758125244,2.8452220990091135
142,2025-05-23,,0.6291506165890568,0.7130056370806134,0.4184968801731256,0.20755762734514688,4.450271502967467,2.095762346233531,4.517275067274579,4.455670292179123,3.9184747730003764,2.612414950838011
143,2025-05-24,,0.6938480483162074,0.5766052118215926,0.5456907574813628,0.20056976989640468,4.645806836693851,1.9511472336005806,3.8546448059709686,4.418108054258688,3.8820104719541386,
144,2025-05-25,,0.6695238181876706,,0.42169580145937996,0.46950882872178556,,1.6192758928854574,3.7138308854137883,4.5560484638058005,,2.0628437462160227
145,2025-05-26,,0.6084545714200803,0.48027275978753214,0.5111673547115421,0.4334258845580451,4.260528382142636,2.0201101704600855,3.797682182262739,4.561793953864609,4.097252346321686,2.234469704862378
146,2025-05-27,,0.4957883398278199,0.535223798048342,0.3757714096456684,0.5007734240676529,4.42614637512114,2.512143903262383,4.569241764977872,4.4611485276998195,4.045806145481793,2.346583558526892
147,2025-05-28,,0.4559621390317704,0.6921324304306811,0.3924725650557255,0.5513865481685511,5.413570185150666,,5.134856511164876,4.031451842888992,4.2161087250580636,1.4582943136893374
148,2025-05-29,,0.44683399707079724,0.7227997240927403,,,6.163930246193413,2.90169380267999,4.105241036000906,3.6970523517450866,2.87232610395303,1.7267780366430474
149,2025-05-30,0.4890463984032562,,0.6246067963671394,0.1371848263117949,0.3330268652311086,6.46076055133746,3.292339353111119,3.408146472952645,4.497256857155533,3.305431142531533,1.545863087867124
150,2025-05-31,0.2960782484393839,,0.6157629738419695,0.16216066217726297,0.4762942028050914,6.822651614269297,2.8586412133915027,,5.900673667077685,3.2464463714607317,
151,2025-06-01,0.2524116487126811,0.46329048957543106,0.7311927520410919,0.23743690538021633,0.4731013264878825,,,3.9624603694316844,6.013866883896491,,2.619392588135576
152,2025-06-02,0.28523594621871656,0.30160066638272176,0.679417514942658,0.2890368793373007,0.3989300960371521,7.3208301125703095,2.490719388105995,3.1377636771241804,,,2.011470016202159
153,2025-06-03,0.008444145936629344,0.19609967064271044,0.6518450995439043,0.20383345380292273,0.5357364970073275,7.4097448223463225,3.4183991346308886,3.6272032190603936,6.725393738624236,4.737250417782719,
154,2025-06-04,0.12134746931535922,0.37984412382627136,0.7830593969989852,0.19699683502892404,0.4552347625390458,6.541214254850096,3.244523821454297,,7.292845468884318,4.948571910821226,
155,2025-06-05,0.10058223157144591,0.5477051259078544,0.8701402551460974,0.41284124766199726,0.35902719743290923,,3.1684253828779894,4.594198478320197,6.313403000315021,4.740388202719073,3.974455994087785
156,2025-06-06,0.16674000266511885,0.4456515799556343,0.7401972225599076,,0.4261999638660503,6.268071534198506,2.6256206131990303,3.988066409070126,6.088222668111079,,4.391645375573282
157,2025-06-07,0.3842099521865826,0.596183292230145,0.7834865420901237,,,,2.090768101547637,4.970603402619187,5.486193618110307,4.9531503590764645,4.15585502289461
158,2025-06-08,0.31681551983198636,0.6936085440896704,0.7307869251346406,,0.3991950286381403,6.049975351656619,2.7639603665495156,5.693314203193268,5.245240827652943,4.1690811729361315,3.9974796975731453
159,2025-06-09,0.32319338888863325,0.8218982621205427,0.7383417154449307,,0.537826125733412,6.3192059146060116,3.0684845654919255,6.127228767972314,5.638718903248069,4.6746303928973605,
160,2025-06-10,0.25497953087127967,0.9772148562138143,0.5956931804515916,,0.4564087684410043,5.469710056374566,2.9401890276795295,6.4475294609019445,5.129309110970974,4.930013401106321,3.676603586094286
161,2025-06-11,0.28607440314591237,0.8783648341622532,0.7810919019216362,,0.6633909893539024,5.837145244098254,3.836962718185407,6.90344628695217,5.883261362617048,4.24620114278075,3.583853644526805
162,2025-06-12,0.37879947200034586,0.8069053027978432,0.6265212509841548,,0.6750614712643229,,3.6689113017723924,6.53634419807568,,4.301269187915175,3.883005488388144
163,2025-06-13,0.575436430353987,,0.5541132004757794,0.524649139740142,0.5281790860232591,6.7855951484000245,4.379753025683876,7.713765403042335,3.4771927632139743,5.496973768150223,
