t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05,C06
16,2025-01-17,0.41218870897162824,0.15624447967032834,0.42804296915316903,0.2764740905420944,,4.030013264037136,4.754804289020424,,3.8910668190084436,2.98777582755454,3.2021976612459264
17,2025-01-18,0.3546016603313649,0.3557714825508021,0.22315177131412403,0.26167571870864237,0.6220019389985657,3.939570020640595,5.088681416863175,2.715982529729266,4.31484196219959,2.9337742525234485,3.0884516592987006
18,2025-01-19,0.329716398776518,0.3128968069931415,0.03402455707064128,0.14089057970043145,0.7532812986001372,4.209668462243851,4.922862011253701,3.518548292330731,4.705605252446072,,
19,2025-01-20,0.32331502766106557,0.3716120163696478,0.0,0.1811769011378177,0.8301044387416111,5.0433507925197905,4.079426402194153,,4.673576184822275,,2.498518522504364
20,2025-01-21,0.20590547441367768,0.31579711739402183,0.0,0.1787904531105437,0.48992003636139514,4.9303490917294095,3.7578615574594223,3.1572125488055987,4.737059197341359,,1.8061742966460188
21,2025-01-22,0.06548263963826212,0.10316583299365317,0.0,0.29482436471759244,0.39544205585461173,4.670400945154928,3.118546449343807,2.763757060969327,,,
22,2025-01-23,0.09272068280360928,0.17945027729841534,0.17765770810493378,,0.5123426407456093,3.8814372091107345,3.0066090187185446,3.0114914824403654,,,2.10564051807044
23,2025-01-24,0.39227771227324226,0.06918588886729687,0.3267623816643481,0.4997695043627528,,,4.206922643810489,2.5477993086690267,4.9336813214948485,,0.8264027995099312
24,2025-01-25,,0.1257801271160559,0.29113339912904473,0.5104505467096555,0.33378498495162523,4.263769374540613,5.1494453497532655,2.47285947032778,4.657669998503421,,1.691624886065102
25,2025-01-26,0.32814510347501635,0.0,0.3388967585983675,0.5444039018176455,0.3182811701930869,4.222436705316012,4.756211779284032,3.469200084292016,3.3845670362921885,,1.583317664338276
26,2025-01-27,0.3321067140006607,0.0,0.3938015483405143,0.45837170219998846,0.2532875800711486,4.527543824647219,4.922305711864249,4.243769802726449,3.959457950183169,,1.9635940916990788
27,2025-01-28,0.16359735371246625,0.0852390901344724,0.25872320070470123,0.49465160991624973,0.16486206767109923,4.709881951506215,5.551506207267583,2.908521361491913,3.500097416706864,,
28,2025-01-29,,0.12705292056808407,0.2068739117528568,,0.1569796123868653,4.914174877912111,6.057027702099823,,3.5401072919040333,2.1723332933909383,2.1086302583385064
29,2025-01-30,0.5505167679386129,0.1407781518148991,0.19436380907627548,0.3000026603493074,0.14663972582024487,4.8123913361518635,6.682330957920684,2.4980578971312637,3.7852382738069172,2.0267038912042334,2.436213657272527
30,2025-01-31,0.4215090456541548,0.11886605430043783,0.13713229650739364,0.43369191685313696,0.008321572388903575,3.913729648429339,5.988900502380765,3.295124182311257,3.919989149253017,2.9405720949930796,2.1649365339056272
31,2025-02-01,0.37486147786849244,,0.23894434548943538,0.47339640778433445,0.07255222181964464,3.5591403122201264,,2.9126846164151163,4.545426166488564,,2.2293725187669056
32,2025-02-02,0.23257481571976396,0.16313199824239932,0.286179649223491,0.36090533458347684,0.18911569586073662,3.6409148281288077,4.717463004607104,3.269134024883162,4.631311448985866,,
33,2025-02-03,0.21564753714683382,0.23915945047228043,0.32400926231335697,0.2170514584052961,0.2707686221582596,4.069756910502586,3.6507082664676602,3.704928513324297,5.063801818485167,2.868324223808374,
34,2025-02-04,,0.2558724966981877,0.28707662381324045,,0.2240169442769034,3.8443273933726347,3.810642384734929,4.7411610378183955,4.793876440409212,3.6820359463271486,
35,2025-02-05,0.18953300561356162,0.2622611393658623,0.2910763309104344,0.09539440447663067,0.19590845090353284,3.608000597996661,4.023020926710162,4.317299314316735,4.155798248713305,4.039572068537413,
36,2025-02-06,0.24713053040141925,0.14846029280839274,0.250274493884322,0.08448675258354084,0.3458856639532733,,,4.5503847932097194,4.083123444854763,3.4099411895434906,2.11584411899094
37,2025-02-07,0.22738647877497783,0.18936083677397117,0.30660546395896493,0.029987453002878972,0.3490320576498258,,,,4.259015583214706,2.9415670369151776,2.174487588724366
38,2025-02-08,0.1952469320354531,0.26040513946457344,0.34049569012745723,0.09531258703606509,0.3436527886319581,4.404350555887724,4.326291466315132,,3.4217757588479283,,2.7388402273432715
39,2025-02-09,0.13192441312044853,,0.3159419045492237,0.021702020814154094,0.31565051686707035,5.103066426115225,3.489216522759036,4.334185989844834,3.6529683643393196,,
40,2025-02-10,0.08268222191272256,,0.46161115634735866,0.10677483670557898,0.38027121356883203,5.0423054978119435,2.6332537422398876,4.211631917079533,3.8880448656307336,,2.1802650670626855
41,2025-02-11,0.1453312372005941,,0.40956069476627405,0.11262589733050336,0.5358524763925941,5.741733879307972,2.875066033812233,4.453945859974951,4.247308636025662,,2.2126669925763123
42,2025-02-12,0.23413115994055472,,0.49398143809362566,0.14416021529711906,0.6557856511411304,5.42748997319192,3.6887382343061876,3.199747234289126,3.80281561479999,,1.3500364445701218
43,2025-02-13,0.1838480398915073,0.2627808421059964,0.7167860856735131,0.24123848469371606,0.6344105739148965,6.165442694012163,3.9869725773616405,3.1200691291034723,,,2.0705999508283446
44,2025-02-14,0.27742278292106226,0.2796204602082908,0.7612387433121705,0.25975575913414306,0.6577946504643702,6.809430278156075,3.2949382532357845,2.3509889366570356,4.431736129255536,,
45,2025-02-15,0.26531512661876416,0.4059168947867017,0.5955188034060841,0.24489447487162397,0.6148281686822281,5.98292701029204,,2.8067868654302957,,,3.266842405555858
46,2025-02-16,0.29086168909173876,0.392289642317189,0.4905351093195281,0.18671188612850123,0.6761252583919664,5.920866110755267,3.614587102582286,3.359702342838121,3.6025077673060166,,3.348981813612199
47,2025-02-17,0.22920453291949705,0.31350724328409546,0.5411413725093621,0.10245028781396737,0.6662603412805177,6.325337256711493,2.929807516104958,3.8939836070235607,3.850941428805551,2.952750665769149,
48,2025-02-18,0.17999050238649222,,0.5689883247080427,0.01505306345959602,0.4291736330918317,,,3.804746765067956,3.9460803357019354,3.631761293266205,3.831810092841301
49,2025-02-19,0.33569782468813425,0.28299270348030675,0.43597484516908336,0.014592533885399078,0.4434446219634032,,2.090914000035247,4.022458938330798,3.61722212603984,2.9892457417150036,2.927888986499809
50,2025-02-20,0.34446485055180376,0.30479600473148083,0.6546685408355659,0.056615337374696845,,4.212271241660099,,3.473646668516825,,,3.0176071776194724
51,2025-02-21,0.4537328263490802,0.19310171857712483,0.5376879294527985,0.13050349791327376,0.3718563421061598,4.010139692188154,1.5253731994405864,,3.5646167524573813,2.9913403542868227,4.009651420557658
52,2025-02-22,,0.3165891920429841,0.516171812003327,,0.3400663895025759,3.3425880568011954,1.128378378029545,3.4079767200757582,2.7302429764030554,3.790447973132169,3.3898597834247184
53,2025-02-23,,0.26337079257323986,0.47634531915589406,0.4149300062233894,0.4614049139300398,3.3801302555299886,0.9003425465345818,,3.96268057642812,4.008114204443933,3.144000464515258
54,2025-02-24,0.3934497663474783,0.17977350751644636,0.3721212884285643,0.44159919030403605,0.35477447978085663,4.193507262672983,1.367870987625602,3.098941853029198,3.811977446887717,,3.508065379230553
55,2025-02-25,0.40633782166820687,0.26777910428150803,0.36359971548319814,0.44919587887591483,0.23334035599191794,4.646155385935826,,3.312704456361792,,3.5944175041294,3.069511379223981
56,2025-02-26,0.29712574342758824,0.19768771460798867,0.504251358153881,0.5317780184499034,0.3655712405060143,4.22595966289443,2.020684842049329,3.8476298917766476,,4.321324770774164,3.0581459300888643
57,2025-02-27,0.2740243978223765,0.2215670961044777,0.5595736196806936,0.3948933474398597,0.379248887837284,4.257669682564418,1.8726291449628196,3.931203934065776,,,3.4803308044732884
58,2025-02-28,0.374418654943361,0.2594609860396772,0.46466970875411,,,4.11424347312321,1.9573151083897726,3.48823182963939,,3.4531262560707554,
59,2025-03-01,0.4444931745088705,0.22349054036800758,0.3342970264909547,,0.6537226628326454,4.591514757021756,1.6028699116148768,,,2.9746779568562234,3.767401655835171
60,2025-03-02,0.3934412267904442,0.14653566910796564,0.3851091852964382,,0.6546041360289162,4.088525186040104,1.869958011808599,2.98682641697646,,2.120467344912022,3.791852257782838
61,2025-03-03,0.42154859474393,0.20325852580467835,0.2716541910346486,,0.5856565717747926,4.1493156732881635,1.464936228509587,3.4916930575820273,,2.367462062362257,4.231665153441667
62,2025-03-04,0.39080743231524123,0.22867537090232004,0.42918683901416105,,0.42864614718328053,3.969220321366501,2.1606740191062586,3.7956687012868295,,2.958074537682185,3.98302009798857
63,2025-03-05,0.42685363501370827,0.21758082810805246,0.36770556956293055,,0.3428174820663142,4.427116428400685,2.7346953254114785,3.5445573831882644,,3.031418320778815,3.7183247074866097
64,2025-03-06,0.33299926574936134,0.1743879103155924,,,0.3043483505993436,3.9119897737817557,3.0009979697812494,2.7127517375328507,,2.989769083703406,3.1826829937277004
65,2025-03-07,0.31200713844783706,0.2878840342310318,0.3920060807669644,,0.377467042730508,3.7754971838433513,1.912348549596578,2.007832478363602,,2.4997705104052472,
66,2025-03-08,0.18452816200878253,0.28821821771479617,0.24201824325198018,,0.5298284637716248,3.599705845582697,,2.4512650412604593,4.024985266856159,2.625056965149605,2.453953531582297
67,2025-03-09,0.07545436816330994,0.17513305043111246,0.2699278294558998,0.2928355840452387,0.4326079688342249,4.0698935644196,2.1005545201923352,2.5031853915032167,4.154355008376816,3.104071084978709,2.7183259194792058
68,2025-03-10,0.04352533804613583,0.07245883504444889,0.23110535707919286,0.12006428878956324,0.37850685746873924,3.8670934153802774,1.8571543009706601,2.984107464238814,3.6983169475871875,,
69,2025-03-11,0.027611517068350792,0.15818313796377567,0.2595695739046384,0.2238143518483021,0.29738741106329725,4.12735774841122,1.6873665160306301,3.210931289539118,4.439824065951296,3.91634162080862,3.2390436691613935
70,2025-03-12,0.09314605845701099,0.09778179758031354,0.2511426936997713,0.187893595127114,0.23505135760250545,4.116436563459596,2.414427813022998,,4.3945418717306035,,
71,2025-03-13,0.10081009848698924,0.19261285514155543,0.3074338092312679,0.33220151912867446,0.0060786949468230825,4.436673015214102,,3.4012997549392123,4.980916331148636,4.787753341619904,
72,2025-03-14,0.023749496378235105,0.32272811100175175,0.2685886738826564,,0.03239094969238496,5.3038061438166455,3.198741940075613,3.3022439451819667,4.585175463031427,4.474647949904773,
73,2025-03-15,0.05643919147954956,0.13516982534195088,0.13972262966542787,0.33622271205297016,0.04958770177269089,4.877471584910166,3.896938272809358,,3.7990050100309487,4.275888967874976,4.003623623392773
74,2025-03-16,0.06283214786952306,0.14897314528269728,0.17624579359746328,0.2586724429680471,0.06857783430810283,3.8574713498176276,4.099932924616348,4.353928099696282,3.3225480262370564,3.6382453488670032,3.797595470869094
75,2025-03-17,0.09370386285253868,0.1747919484840514,0.18965941698459865,0.24677629325457684,0.07704834705114882,4.195527727323522,4.168852752671558,5.593434520997737,3.9621857240553293,4.061340511231644,3.8451273442771505
76,2025-03-18,,0.2084785825843544,0.1305916173047302,0.17256363704635924,,4.731730152007921,4.75808824032238,5.166537201868422,3.173627054575002,4.8624455694620075,3.822339897853591
77,2025-03-19,0.2662080612537473,0.27064238479536,0.12995993766562472,0.12559622848050844,0.2719383357252322,4.603870774496108,5.543341077588401,4.762603875239636,3.2176993481640643,4.776205769693816,2.939038558983799
78,2025-03-20,0.1787127322832135,0.3573438258223939,0.15433387815831115,0.2370497946948671,0.2620391039502952,4.81058728499387,4.79083983689584,,3.555600858146355,,1.895371915726515
79,2025-03-21,0.11466991676022241,0.41400269561930575,0.18004638692264927,0.3610424515776492,0.3430418863879842,4.879508659200807,,4.101265479166073,2.6385747864647042,4.058450074551244,1.0038570023459867
80,2025-03-22,0.2946963311411079,0.33308213284836535,0.1903702415003949,0.370569672370203,,4.966013921532492,4.249259521728935,3.184855456461021,2.494530328463048,4.149064239834368,0.5747567645141987
81,2025-03-23,0.15814605195882103,0.2944368015028903,0.133724476490498,0.33624566911944387,0.35737728908169875,5.096327900249951,3.9785835773225875,,1.8067353740205085,4.515341024408251,0.6869877254134144
82,2025-03-24,0.11350914936663782,0.28989227912979215,,0.38015680432559773,0.25786677455517126,,3.773829412071512,4.047742412471501,2.079847759757555,4.2570412688078205,0.9074694628813529
83,2025-03-25,0.2016563342997993,0.1895960460762793,0.05794883182293052,,0.430717954406049,,,,2.2995095997769943,3.740867570764019,0.5544990443837952
84,2025-03-26,0.17457873027700374,0.16752325716546407,0.01111658598997034,0.41894991404674287,,,4.539918051671809,3.863862388898201,2.3949278008034,4.515694671061489,0.4141547190134558
85,2025-03-27,0.16551849496571802,0.004109800852369089,0.0,0.4755245062006942,0.5083043493216293,,5.621545356840437,3.8945273539440595,3.0135625287104375,,0.9095394097236077
86,2025-03-28,0.25226994550273496,0.05447681353706384,,0.5307822312584565,,,5.068770019288931,2.3278175102273453,2.867993337423902,3.6624530101151467,
87,2025-03-29,0.2820652495590728,0.0,,0.6872567607065362,0.4208740393572899,,4.284492111947999,2.832593361337558,2.706876246631772,3.401228199121051,
88,2025-03-30,0.304225907380239,0.10770867791868483,0.033705261135660976,0.553744297336206,0.460999015537335,4.386176980020805,3.8256186283469344,,2.1658029853824976,,
89,2025-03-31,0.29465828722169757,0.12028916073521007,,0.5258309866763574,0.45133817750166927,4.353217873760779,3.5425053175380325,3.838039066532726,2.3525675733693907,3.075645817328261,2.705446003353846
90,2025-04-01,0.07210287823383038,0.3129774341391515,0.061497646650443515,0.44365499150293025,0.5064727078608822,4.24214510979405,2.707209298176953,4.904894524833522,2.591586645651837,1.8696267423474622,2.9719969944106555
91,2025-04-02,0.04556778271875879,0.21355350118828922,0.03969690246109927,0.5009906612347774,0.39007948061966224,4.200533118517046,3.6901326497672717,5.157867717026011,2.8490456702899998,3.862982379487083,2.6434309247030607
92,2025-04-03,0.07817021343323202,0.27729413905709843,0.05243906731144879,,0.5025711283443405,3.8625627554356194,3.9296160873050514,5.315683174274473,2.9410017672288893,3.985490893652656,2.41095877924367
93,2025-04-04,0.10939833210256672,0.24705146880129591,,0.48983499566525607,0.4376724577927337,3.499268814911444,3.594991774672333,4.128255242972325,3.7723743501992217,3.9290483286338747,
94,2025-04-05,0.29687249597770593,,0.1895738377398003,0.5870921026093778,,3.9190444209274826,3.4874502056110375,3.3531766023350524,3.5725672570192364,,2.8955469953879804
95,2025-04-06,0.2642508169317088,0.2133740514703989,0.1626835408609644,0.6437067128476917,0.5541329837041066,4.60436824125124,3.399936615131337,3.139027398621755,3.4105952781122526,,3.6241422577237845
96,2025-04-07,0.19080332024633248,0.3243790186011793,0.24463113769614286,0.398049845685304,0.5555994626763279,4.100539731515463,3.0951567240707094,3.7868973770066243,3.8339080075506113,,
97,2025-04-08,0.15011392804198098,0.4848500027116138,0.27942246383942826,0.30426806860181793,0.3351542564874327,3.9520109086066175,3.761610302874396,4.745158091386134,3.4039809152247935,,
98,2025-04-09,0.0851865872689447,0.39386222619485156,0.4248737630143571,0.30269272010125287,0.28045517691365845,4.800879815817838,5.409896659599498,4.144271716250878,3.5390872322033227,,3.969306755798279
99,2025-04-10,0.2109583573105352,0.45797334385114064,0.5880385684580998,0.4106878438057444,0.33215781852564236,4.5443464300233485,5.417207748456385,,,4.470005292692943,1.5510534244601493
100,2025-04-11,0.19174695696071292,0.6537075088337553,0.7104648948526981,,0.2978664744103659,3.7899976092719667,5.525600362564869,,3.1321924433164288,4.404519949242093,2.822266017800431
101,2025-04-12,0.10206805500935817,0.7073515727636892,0.9058113597677473,0.4894235443212902,0.37241420651985585,3.5347459923393716,,,,4.821658796861815,
102,2025-04-13,0.0593556177546249,,0.7869080622832173,0.549898036880608,0.37368861822636834,3.7289473223025116,4.888213217933454,,,5.577562582714494,
103,2025-04-14,0.07262787228972031,0.4718102333135563,0.7332652425520139,0.3447777604443377,0.5008787912427998,2.9852516523655135,,,4.051694410215887,6.497362391205243,4.529420816644781
104,2025-04-15,,0.38134338541364055,0.6359769961257813,0.15075131193165525,,3.143120057005141,3.0158001807364085,5.235031979661765,4.725822354623081,,5.20310648214088
105,2025-04-16,0.3091892663722032,0.5556006497251501,,0.38836078571974275,,3.245078711716041,3.4537183330141046,,5.167379137242967,5.686483526205938,6.208663134652838
106,2025-04-17,0.319794897271053,0.6227860746593605,0.8033172663056651,0.4707082636714809,0.46244809792987596,3.804409667564906,3.5291374719585034,4.463594232549316,6.334777307132119,,
107,2025-04-18,0.3066728559433223,0.7297872252780485,0.8867249884709953,0.44014472123457044,0.7058059903817471,2.3182403629110206,3.97310194188936,,7.404876845275245,3.6601727282451613,
108,2025-04-19,0.5384541521356305,0.7258178980467134,0.8200684657321349,0.37009000554483934,0.8493070058765329,2.941417288269024,,,7.552733987464104,3.943537025158404,5.575797536999746
109,2025-04-20,0.5126878138530516,0.5407278113370579,0.7526950393540982,0.48941146260269897,0.6065659414398645,4.4564781146251065,4.031576159960156,4.459781111609775,8.422150621159991,4.526310687639613,
110,2025-04-21,0.6340539690066117,,0.7894799696359582,0.6870391153006905,0.4328902791860262,5.674300095132658,,3.8210367140357766,7.865705114531896,3.801697011612421,7.469496056393892
111,2025-04-22,,,0.9416907983536336,0.6649853164347908,,5.9284878560977186,3.5149703346961925,4.058782109681897,7.051942307971767,,8.628596087756314
112,2025-04-23,,,0.9923574253729602,,0.3489793321209111,,,3.456652258484418,8.979726885490741,2.6081692097422318,
113,2025-04-24,,0.3012727793834894,0.7519021041596866,0.45323725588586516,0.41945766916696997,,3.232223211261659,4.2922673343193,8.166266319339568,1.3184172065371016,
114,2025-04-25,0.7275954327848625,0.15152036473780542,,0.5300787440382394,0.6035128239291332,4.162161218047965,,3.433377101030729,8.493996520558753,1.9308194862624026,7.6740718180059995
115,2025-04-26,,,0.6573994859310829,0.19298832964798224,0.4054489342196085,3.4383005854406408,4.052487281011697,2.725154525683413,,1.2831821971061497,5.894565734666652
116,2025-04-27,0.8600028071999968,0.4069342850860831,0.8211453695124582,,0.3465977127357421,3.5522773628071946,3.0746145596070815,2.2551818062907656,7.494664184518383,0.8713743539231498,5.513721765474378
117,2025-04-28,,,0.8117493310950165,,0.3468039221362348,3.603908605381112,2.0634675938021245,2.489529235942199,7.1658079483559565,1.657605435450154,
118,2025-04-29,,0.17507888387948062,,0.31385927778763684,0.5159789201508287,3.375144323675617,,,7.4209409981063725,1.9498454657368782,5.0361244691139415
119,2025-04-30,0.6127946430930205,0.22998013880729443,0.4344266936564919,0.6395867303532871,,3.6447386975653453,0.8345410550097239,2.991401798598053,7.4902899747073395,1.31309853539191,
120,2025-05-01,0.6656393024951833,0.3546397073420319,0.2637094135017751,,,3.299522053262006,,3.212163502580597,,2.0868024853820177,4.301359784054333
121,2025-05-02,0.5559031162149092,,0.20063781104718809,0.4151031596637809,0.6443373842392324,,,,4.874097040862939,2.5661324288673253,4.952703353870745
122,2025-05-03,0.611949644382079,0.5534331694644986,0.1922293844199311,0.5105265589388002,0.7326087760876822,4.887231608410374,,3.6800068036959868,,,5.102209899948079
123,2025-05-04,,0.5575557512980949,0.2175740656831213,0.6666727648197257,0.7013496653675558,4.964738940773542,3.4657002650667255,3.468040273527755,,,5.304509990864329
124,2025-05-05,0.4928268358851493,0.7463030678342764,0.3204534185536558,0.4780449107018922,0.8465069677638362,4.607608078068985,4.122732119530275,3.5422958958296284,5.852199158147286,3.267438917432401,4.498855879547389
125,2025-05-06,,0.857025286602287,0.15043463926301104,0.49520311828621916,0.7659496582738352,5.21489270929554,4.629958047440889,,4.729644535458034,3.6691349629412606,4.08841475591242
126,2025-05-07,0.5318759195392986,0.8997950445153889,0.027092819867020557,0.4979958357892711,0.8739759641239434,6.074074236359582,4.901920201236834,3.521273558394884,,3.365356669336664,
127,2025-05-08,,0.6635381943310651,0.0,0.47881438587485814,0.8127150069388513,6.391400255370351,5.3722167241207615,2.8214632779993964,4.2465100269049705,3.468875806937888,4.115791037627452
128,2025-05-09,0.661326494390307,,0.0,0.4882084670121989,0.768786010613226,5.627870997686902,5.304117585393122,,4.203470586853093,2.371539381881073,
129,2025-05-10,0.5207943995957237,0.7673896251999381,0.0,0.5840289949710785,0.7735644347517545,5.178459955660601,4.5683262723791875,2.405145777323753,4.548861140532713,3.8551214958581195,3.8987121700920113
130,2025-05-11,0.47530339331299676,,0.0,0.6776899948059562,0.6637322604044724,5.624693451633409,4.889300759062838,2.8499853026161177,5.468060034320931,3.124920637646445,3.708715228779393
131,2025-05-12,,0.6305006790989347,0.0,0.710349028484513,0.6359455056506202,5.776565025404552,4.635082809302347,,5.676170744653091,3.5913502303454896,3.0942628406791424
132,2025-05-13,0.45814639903239174,0.673596911797546,,0.6842059748885945,0.8190177455673415,5.201331517263282,4.323861403757022,2.721536762177348,,,3.0628240284090444
133,2025-05-14,0.32786555826029384,,0.0,0.5568125663016291,,7.082458908168816,4.979917860513608,2.516586369339281,5.725523183628464,4.3846160803963095,3.250476944560905
134,2025-05-15,0.2445831914163793,,0.0,0.7083053413205528,0.8977670478362073,,5.609448061914206,3.2347765738850343,6.189186382124343,3.1792007150999053,
135,2025-05-16,,0.5333528640005668,,0.7027820349236297,0.9923597941028539,7.724016110120575,,4.1375036984873095,6.0421581775945885,,
136,2025-05-17,,0.5619618073755622,0.0,0.5718191366492662,1.0,6.992832928938906,,4.86907086202751,5.115723594003225,3.2843089232918365,
137,2025-05-18,0.16263761239103827,,0.0,0.6121851735386239,1.0,7.208869728739711,5.551791007802771,,4.262417732157956,3.7139079551379965,
138,2025-05-19,0.17738977758723243,0.5808385330473126,0.03051013278006312,,0.9492922063838151,7.049643400042101,6.299718329816082,6.436198252929265,5.293810518402684,,
139,2025-05-20,0.4284984369806846,0.3987576462576331,0.10351731861167869,0.35585276803500143,,6.128778580260658,,5.989906452877593,5.834123883373456,4.208246813304266,
140,2025-05-21,0.3877644427276571,0.3037285243350487,0.14688040893557675,0.39022721942814786,0.9908798205174112,6.714113524055603,6.002524727172622,,5.626469165069376,,
141,2025-05-22,0.32752022930714636,0.6744380881660608,0.0,0.5917896419655326,1.0,7.15316508548117,5.947320057836536,,4.421860247212281,4.656289256476649,
142,2025-05-23,,,0.0,0.6713788660884834,0.9079043502864796,,,6.1835501737869505,,4.7487403547349505,
143,2025-05-24,,0.470465866582388,0.0,0.6772396290615708,0.750264982498347,7.442545460268614,,5.068308746758955,,5.171322452521315,5.807005480388935
144,2025-05-25,0.1528889769107376,0.48704607399235766,0.0,0.6964976184797567,0.6645648865321949,7.171737169261595,,,6.439730048913852,4.650562856086066,6.22900158040899
145,2025-05-26,0.24905367899138386,0.4773995394964393,0.0,0.595584178230764,0.7038127593599847,7.143343374281716,,3.783239259075795,6.734710450910509,4.709655100551753,
146,2025-05-27,0.29071323654806946,0.5527844680607891,0.0,0.5638424185179018,0.5491750066294097,7.32906712419057,4.800220740264695,,7.652050719065596,5.035314539828824,6.8442999596441805
147,2025-05-28,0.2560989445022433,0.23395713166996718,0.0,0.46715750259840416,0.4540155467246695,7.22196779474894,4.659570695330297,4.068176555271496,8.225667546646207,4.661355691338339,
148,2025-05-29,0.23404780405163367,0.08887409429782654,0.04775804102265647,0.3694230327409941,0.7417538767356986,6.855186904714596,4.852918608334414,,8.152749472333392,3.2772034544045585,
149,2025-05-30,0.22645464611616986,0.18307982221025473,0.009166115123506194,0.4106220525058827,0.7788089055588726,7.230582983233623,,5.547591556516965,9.089326531559843,3.23713894902215,7.253302209892216
150,2025-05-31,0.4685779067298288,0.2277104632858909,0.0,0.4750284528220938,0.7785204602826654,8.103882192164102,5.756470422633145,5.864211149581235,,4.456680287716895,
151,2025-06-01,,,0.0,0.5167844369101336,0.9426630580009896,7.567354870479816,5.059374623661281,6.451449136039363,8.46895845407533,4.464529078092333,
152,2025-06-02,,0.1333228738769554,0.0,0.5866952165282944,0.9333099989305705,8.063592618725249,3.9564456782211295,5.703210579609085,,4.885724503669074,7.674539395238692
153,2025-06-03,0.2561311233202592,,0.1874937364840209,0.6903030077221678,0.9069030074490372,8.574236334653378,4.323084968046203,4.790004003141773,10.0,5.874985746814671,8.54439188955496
154,2025-06-04,,0.568169880538695,,0.8707915996775313,1.0,8.054722563095565,3.2956462593725453,5.0242072721518145,10.0,5.216597758980009,8.255266564964769
155,2025-06-05,0.0,,0.3420487415222811,0.7913740564813116,1.0,7.5222117387783145,4.391665809486978,,9.087106135800784,5.945286257854915,
156,2025-06-06,,,0.32786321035614213,0.6561281472182589,1.0,,4.708073589773109,,8.708289607021502,4.785488604638147,
157,2025-06-07,0.0,0.8925599925624728,0.23678680861123175,0.7040044772364078,0.987608452334262,,5.435509834430338,,,,
158,2025-06-08,0.0,0.8732712932134903,0.205145540376711,0.6537493436436469,0.8013896638161334,5.602144863088585,4.998782993329558,2.321850927869976,8.101667709614258,5.56119639004679,5.910519195420937
